DOA: Dead or Alive,4.8,Action,Corey Yuen,Jaime Pressly,Devon Aoki,30000000,480314,7755686,"Jun 15, 2007"
Doctor Strange,7.5,Action,Scott Derrickson,Benedict Cumberbatch,Chiwetel Ejiofor,165000000,232641920,676404566,"Nov 4, 2016"
Dodgeball: A True Underdog Story,6.7,Comedy,Rawson Marshall Thurber,Ben Stiller,Christine Taylor,30000000,114326736,167791704,"Jun 18, 2004"
Dolphin Tale,6.9,Drama,Charles Martin Smith,Morgan Freeman,Ashley Judd,37000000,72286779,96068724,"Sep 23, 2011"
Dolphin Tale 2,6.4,Drama,Charles Martin Smith,Morgan Freeman,Ashley Judd,36000000,42024533,57824533,"Sep 12, 2014"
Dom Hemingway,6.2,Comedy,Richard Shepard,Jude Law,Richard E. Grant,7000000,523511,1857458,"Apr 2, 2014"
Domestic Disturbance,5.6,Crime,Harold Becker,John Travolta,Nick Loren,53000000,45207112,54207112,"Nov 2, 2001"
Domino,5.9,Action,Tony Scott,Keira Knightley,Mickey Rourke,50000000,10169202,23574057,"Oct 14, 2005"
Don Jon,6.5,Comedy,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Scarlett Johansson,5500000,24477704,41268579,"Sep 27, 2013"
Don't Be Afraid of the Dark,5.6,Fantasy,Troy Nixey,Katie Holmes,Guy Pearce,25000000,24046682,39126427,"Aug 26, 2011"
Donkey Punch,5.1,Crime,Oliver Blackburn,Sian Breckin,Nichola Burley,750000,19367,814801,"Jan 23, 2009"
Donnie Darko,8,Drama,Richard Kelly,Jake Gyllenhaal,Jena Malone,4500000,1480006,7510877,"Oct 26, 2001"
Doom,5.2,Action,Andrzej Bartkowiak,Karl Urban,Rosamund Pike,70000000,28212337,58757178,"Oct 21, 2005"
Doomsday,6,Action,Neil Marshall,Rhona Mitra,Bob Hoskins,33000000,11008770,21621188,"Mar 14, 2008"
Dope,7.2,Comedy,Rick Famuyiwa,Shameik Moore,Tony Revolori,7000000,17506470,18190831,"Jun 19, 2015"
Double Take,5.4,Action,George Gallo,Orlando Jones,Eddie Griffin,24000000,29823162,29823162,"Jan 12, 2001"
Doubt,7.5,Drama,John Patrick Shanley,Meryl Streep,Philip Seymour Hoffman,20000000,33446470,53191101,"Dec 12, 2008"
Down in the Valley,6.4,Drama,David Jacobson,Edward Norton,Evan Rachel Wood,8000000,568932,973443,"May 5, 2006"
Down to Earth,5.4,Comedy,Paul Weitz,Chris Weitz,Regina King,30000000,64172251,71172251,"Feb 16, 2001"
Down to You,5,Comedy,Kris Isacsson,Freddie Prinze Jr.,Julia Stiles,9000000,20035310,20035310,"Jan 21, 2000"
Downsizing,5.7,Drama,Alexander Payne,Matt Damon,Christoph Waltz,68000000,24449754,54462971,"Dec 22, 2017"
Dr. Dolittle 2,4.7,Comedy,Steve Carr,Eddie Murphy,Cedric the Entertainer,72000000,112950721,176101721,"Jun 22, 2001"
Dracula 2000,4.9,Action,Patrick Lussier,Gerard Butler,Justine Waddell,28000000,33000377,33000377,"Dec 22, 2000"
Dracula Untold,6.3,Action,Gary Shore,Luke Evans,Dominic Cooper,70000000,55991880,220241723,"Oct 10, 2014"
Draft Day,6.8,Drama,Ivan Reitman,Kevin Costner,Chadwick Boseman,25000000,28842237,29847480,"Apr 11, 2014"
Drag Me to Hell,6.6,Horror,Sam Raimi,Alison Lohman,Justin Long,30000000,42100625,91388487,"May 29, 2009"
Dragonball Evolution,2.5,Action,James Wong,Justin Chatwin,James Marsters,30000000,9362785,58228460,"Apr 10, 2009"
Dragonfly,6.1,Drama,Tom Shadyac,Kevin Costner,Susanna Thompson,60000000,30063805,30063805,"Feb 22, 2002"
Dream House,6,Drama,Jim Sheridan,Daniel Craig,Rachel Weisz,50000000,21302340,41642166,"Sep 30, 2011"
Dreamcatcher,5.5,Drama,Lawrence Kasdan,Morgan Freeman,Thomas Jane,68000000,33685268,75685268,"Mar 21, 2003"
Dreamer: Inspired by a True Story,6.9,Drama,John Gatins,Kurt Russell,Dakota Fanning,32000000,33022286,39498360,"Oct 21, 2005"
Dreamgirls,6.5,Drama,Bill Condon,Beyonce,Jamie Foxx,75000000,103365956,155708695,"Dec 15, 2006"
Dredd,7.1,Action,Pete Travis,Karl Urban,Olivia Thirlby,45000000,13414714,41467606,"Sep 21, 2012"
Drillbit Taylor,5.7,Comedy,Steven Brill,Owen Wilson,Josh Peck,40000000,32862104,49686263,"Mar 21, 2008"
Drinking Buddies,6.1,Comedy,Joe Swanberg,Olivia Wilde,Jake Johnson,500000,343706,407100,"Aug 23, 2013"
Drive,7.8,Crime,Nicolas Winding Refn,Ryan Gosling,Carey Mulligan,15000000,35060689,81357930,"Sep 16, 2011"
Drive Angry,5.4,Action,Patrick Lussier,Nicolas Cage,Amber Heard,50000000,10721033,41042583,"Feb 25, 2011"
Driven,4.6,Action,Renny Harlin,Sylvester Stallone,Kip Pardue,72000000,32616869,54616869,"Apr 27, 2001"
Drowning Mona,5.7,Comedy,Nick Gomez,Danny DeVito,Bette Midler,16000000,15427192,15980376,"Mar 3, 2000"
Drumline,5.8,Comedy,Charles Stone III,Nick Cannon,Zoe Saldana,20000000,56398162,56398162,"Dec 13, 2002"
"Dude, Where's My Car?",5.5,Comedy,Danny Leiner,Ashton Kutcher,Seann William Scott,13000000,46729374,73180297,"Dec 15, 2000"
Due Date,6.5,Adventure,Todd Phillips,Robert Downey Jr.,Zach Galifianakis,65000000,100539043,211739043,"Nov 5, 2010"
Duets,6.1,Comedy,Bruce Paltrow,Huey Lewis,Gwyneth Paltrow,16000000,4734235,6615452,"Sep 15, 2000"
Dumb and Dumber To,5.6,Comedy,Peter Farrelly,Bobby Farrelly,Jeff Daniels,40000000,86208010,156553592,"Nov 14, 2014"
Dumb and Dumberer: When Harry Met Lloyd,3.4,Comedy,Troy Miller,Derek Richardson,Eric Christian Olsen,30000000,26214846,26214846,"Jun 13, 2003"
Dumbo,6.4,Adventure,Tim Burton,Colin Farrell,Michael Keaton,170000000,114759006,344684284,"Mar 29, 2019"
Dungeons & Dragons: Wrath of the Dragon God,4.8,Action,Gerry Lively,Bruce Payne,Mark Dymond,15000000,0,909822,"Dec 31, 2005"
Dunkirk,7.9,Action,Christopher Nolan,Fionn Whitehead,Barry Keoghan,150000000,190068280,499837368,"Jul 21, 2017"
Duplex,5.9,Comedy,Danny DeVito,Ben Stiller,Drew Barrymore,40000000,9652000,10070651,"Sep 26, 2003"
Duplicity,6.2,Comedy,Tony Gilroy,Julia Roberts,Clive Owen,60000000,40572825,81079566,"Mar 20, 2009"
Dying of the Light,4.4,Action,Paul Schrader,Nicolas Cage,Anton Yelchin,5000000,0,74639,"Dec 5, 2014"
Dylan Dog: Dead of Night,5.1,Action,Kevin Munroe,Brandon Routh,Anita Briem,20000000,1186538,6093725,"Apr 29, 2011"
Eagle Eye,6.6,Action,D.J. Caruso,Shia LaBeouf,Michelle Monaghan,80000000,101440743,180585259,"Sep 26, 2008"
Early Man,6.1,Animation,Nick Park,Eddie Redmayne,Tom Hiddleston,50000000,8267544,45285890,"Feb 16, 2018"
Earth to Echo,5.8,Adventure,Dave Green,Teo Halm,Astro,13000000,38934842,42174545,"Jul 2, 2014"
Eastern Promises,7.6,Action,David Cronenberg,Naomi Watts,Viggo Mortensen,50000000,17181265,56077088,"Sep 14, 2007"
Easy A,7.1,Comedy,Will Gluck,Emma Stone,Amanda Bynes,8000000,58401464,76200721,"Sep 17, 2010"
Easy Virtue,6.7,Comedy,Stephan Elliott,Jessica Biel,Ben Barnes,14000000,2656784,20537741,"May 22, 2009"
Eat Pray Love,5.8,Drama,Ryan Murphy,Julia Roberts,Javier Bardem,60000000,80574010,206598789,"Aug 13, 2010"
Eddie the Eagle,7.4,Biography,Dexter Fletcher,Taron Egerton,Hugh Jackman,23000000,15789389,45060480,"Feb 26, 2016"
Eden,6.6,Crime,Megan Griffiths,Jamie Chung,Beau Bridges,2300000,0,0,"Jan 19, 2016"
Eden Lake,6.8,Horror,James Watkins,Kelly Reilly,Michael Fassbender,2000000,7321,4294373,"Oct 31, 2008"
Edge of Darkness,6.6,Crime,Martin Campbell,Mel Gibson,Ray Winstone,60000000,43313890,82812456,"Jan 29, 2010"
Edge of Tomorrow,7.9,Action,Doug Liman,Tom Cruise,Emily Blunt,178000000,100206256,370541256,"Jun 6, 2014"
Edmond,6.2,Drama,Stuart Gordon,William H. Macy,Julia Stiles,10000000,131719,241719,"Jul 14, 2006"
Eight Below,7.3,Adventure,Frank Marshall,Paul Walker,Jason Biggs,40000000,81612565,120455994,"Feb 17, 2006"
Eight Legged Freaks,5.4,Action,Ellory Elkayem,David Arquette,Kari Wuhrer,30000000,17266505,36722311,"Jul 17, 2002"
Eighth Grade,7.5,Comedy,Bo Burnham,Elsie Fisher,Josh Hamilton,2000000,13539710,14347472,"Jul 13, 2018"
El orfanato,7.5,Drama,J.A. Bayona,Belen Rueda,Fernando Cayo,4000000,7159147,79250193,"Dec 28, 2007"
El secreto de sus ojos,8.2,Drama,Juan Jose Campanella,Ricardo Darin,Soledad Villamil,3500000,6391436,40527719,"Apr 16, 2010"
Elektra,4.7,Action,Rob Bowman,Jennifer Garner,Goran Visnjic,65000000,24409722,56824633,"Jan 14, 2005"
Elephant,7.2,Crime,Gus Van Sant,Elias McConnell,Alex Frost,3000000,1266955,10051516,"Oct 24, 2003"
Elf,6.9,Comedy,Jon Favreau,Will Ferrell,James Caan,32000000,173840591,220678483,"Nov 7, 2003"
Elizabeth: The Golden Age,6.9,Biography,Shekhar Kapur,Cate Blanchett,Clive Owen,55000000,16285240,74870866,"Oct 12, 2007"
Elizabethtown,6.4,Comedy,Cameron Crowe,Orlando Bloom,Kirsten Dunst,54000000,26850426,50719373,"Oct 14, 2005"
Ella Enchanted,6.3,Comedy,Tommy O'Haver,Anne Hathaway,Hugh Dancy,35000000,22913677,22913677,"Apr 9, 2004"
Elle s'appelait Sarah,7.5,Drama,Gilles Paquet-Brenner,Kristin Scott Thomas,Melusine Mayance,14500000,7691700,25480031,"Jul 22, 2011"
Elysium,6.6,Action,Neill Blomkamp,Matt Damon,Jodie Foster,120000000,93050117,286192091,"Aug 9, 2013"
Empire,6,Crime,Franc. Reyes,John Leguizamo,Peter Sarsgaard,3500000,17504595,18495444,"Dec 6, 2002"
Employee of the Month,5.5,Comedy,Greg Coolidge,Jessica Simpson,Dane Cook,10000000,28444855,38364855,"Oct 6, 2006"
Employee of the Month,6.2,Comedy,Mitch Rouse,Matt Dillon,Steve Zahn,10000000,28444855,38364855,"Oct 6, 2006"
Enchanted,7,Animation,Kevin Lima,Amy Adams,Susan Sarandon,85000000,127706877,340384141,"Nov 21, 2007"
End of Watch,7.6,Action,David Ayer,Jake Gyllenhaal,Michael Pena,15000000,41003371,57586606,"Sep 21, 2012"
Ender's Game,6.6,Action,Gavin Hood,Harrison Ford,Asa Butterfield,110000000,61737191,127983283,"Nov 1, 2013"
Endless Love,6.3,Drama,Shana Feste,Gabriella Wilde,Alex Pettyfer,20000000,23438250,34718173,"Feb 14, 2014"
Enemy at the Gates,7.6,Drama,Jean-Jacques Annaud,Jude Law,Ed Harris,85000000,51396781,96971293,"Mar 16, 2001"
Enough,5.7,Crime,Michael Apted,Jennifer Lopez,Billy Campbell,38000000,39177215,50970660,"May 24, 2002"
Enough Said,7,Comedy,Nicole Holofcener,Julia Louis-Dreyfus,James Gandolfini,8000000,17550872,25621449,"Sep 18, 2013"
Enter Nowhere,6.6,Mystery,Jack Heller,Katherine Waterston,Scott Eastwood,500000,0,0,"Apr 3, 2012"
Enter the Void,7.3,Drama,Gaspar Noe,Nathaniel Brown,Paz de la Huerta,16000000,337997,1467278,"Sep 24, 2010"
Entourage,6.6,Comedy,Doug Ellin,Adrian Grenier,Kevin Connolly,30000000,32363404,46438538,"Jun 3, 2015"
Entre les murs,7.5,Drama,Laurent Cantet,Francois Begaudeau,Agame Malembo-Emene,3250000,3766810,34114067,"Jan 30, 2009"
Envy,4.8,Comedy,Barry Levinson,Ben Stiller,Jack Black,20000000,13548322,14566246,"Apr 30, 2004"
Epic,6.7,Animation,Chris Wedge,Amanda Seyfried,Josh Hutcherson,100000000,107518682,262794441,"May 24, 2013"
Epic Movie,2.4,Adventure,Aaron Seltzer,Jason Friedberg,Jennifer Coolidge,20000000,39739367,86858578,"Jan 26, 2007"
Equilibrium,7.4,Action,Kurt Wimmer,Christian Bale,Sean Bean,20000000,1190018,5345869,"Dec 6, 2002"
Eragon,5.1,Action,Stefen Fangmeier,Ed Speleers,Sienna Guillory,100000000,75030163,249488115,"Dec 15, 2006"
Erin Brockovich,7.3,Biography,Steven Soderbergh,Julia Roberts,Albert Finney,50000000,125548685,257805243,"Mar 17, 2000"
Escape from Planet Earth,5.9,Animation,Cal Brunker,Brendan Fraser,Sarah Jessica Parker,40000000,57012977,74156610,"Feb 15, 2013"
Escape from Tomorrow,5.1,Drama,Randy Moore,Roy Abramsohn,Elena Schuber,650000,171962,171962,"Oct 11, 2013"
Escape Plan,6.7,Action,Mikael Hafstrom,Sylvester Stallone,Arnold Schwarzenegger,70000000,25135965,103735965,"Oct 18, 2013"
Escobar: Paradise Lost,6.5,Crime,Andrea Di Stefano,Benicio Del Toro,Josh Hutcherson,17000000,195792,3917679,"Jun 26, 2015"
Eternal Sunshine of the Spotless Mind,8.3,Drama,Michel Gondry,Jim Carrey,Kate Winslet,20000000,34366518,72570762,"Mar 19, 2004"
Eulogy,6.6,Comedy,Michael Clancy,Ray Romano,Jesse Bradford,10000000,70527,70527,"Oct 15, 2004"
EuroTrip,6.6,Adventure,Alec Berg,Jeff Schaffer,Jacob Pitts,25000000,17718223,20718223,"Feb 20, 2004"
Evan Almighty,5.4,Comedy,Tom Shadyac,Steve Carell,Morgan Freeman,175000000,100289690,174131329,"Jun 22, 2007"
Evening,6.5,Drama,Lajos Koltai,Vanessa Redgrave,Toni Collette,30000000,12406646,12885574,"Jun 29, 2007"
Everest,7.1,Action,Baltasar Kormakur,Jason Clarke,Ang Phula Sherpa,65000000,43482270,221297061,"Sep 18, 2015"
Everybody's Fine,7.1,Adventure,Kirk Jones,Robert De Niro,Kate Beckinsale,20000000,9208876,9208876,"Dec 4, 2009"
Everything Must Go,6.4,Comedy,Dan Rush,Will Ferrell,Rebecca Hall,5000000,2712131,2821010,"May 13, 2011"
"Everything, Everything",6.4,Drama,Stella Meghie,Amandla Stenberg,Nick Robinson,10000000,34121140,61603136,"May 19, 2017"
Evil Dead,6.5,Fantasy,Fede Alvarez,Jane Levy,Shiloh Fernandez,17000000,54239856,97778356,"Apr 5, 2013"
Evolution,6.1,Comedy,Ivan Reitman,David Duchovny,Orlando Jones,80000000,38311134,98341932,"Jun 8, 2001"
Ex Machina,7.7,Drama,Alex Garland,Alicia Vikander,Domhnall Gleeson,13000000,25440971,38358392,"Apr 10, 2015"
Exeter,4.5,Horror,Marcus Nispel,Stephen Lang,Kevin Chapman,25000,0,489792,"Sep 1, 2015"
Exit Wounds,5.6,Action,Andrzej Bartkowiak,Steven Seagal,DMX,33000000,51758599,79958599,"Mar 16, 2001"
Exodus: Gods and Kings,6,Action,Ridley Scott,Christian Bale,Joel Edgerton,140000000,65014513,268314513,"Dec 12, 2014"
Exorcist: The Beginning,5.1,Horror,Renny Harlin,Stellan Skarsgard,Izabella Scorupco,78000000,41814863,43957541,"Aug 20, 2004"
Extract,6.1,Comedy,Mike Judge,Jason Bateman,Kristen Wiig,7500000,10823158,10849158,"Sep 4, 2009"
Extraordinary Measures,6.5,Drama,Tom Vaughan,Brendan Fraser,Keri Russell,31000000,12482741,15826984,"Jan 22, 2010"
Eye in the Sky,7.3,Drama,Gavin Hood,Helen Mirren,Aaron Paul,13000000,18704596,35402802,"Mar 11, 2016"
Facing the Giants,6.6,Drama,Alex Kendrick,Alex Kendrick,Shannen Fields,100000,10178331,10243159,"Sep 29, 2006"
Factory Girl,6.4,Biography,George Hickenlooper,Sienna Miller,Guy Pearce,7000000,1661464,1661464,"Feb 2, 2007"
Failure to Launch,5.6,Comedy,Tom Dey,Matthew McConaughey,Sarah Jessica Parker,50000000,88715192,128402901,"Mar 10, 2006"
Fair Game,6.8,Biography,Doug Liman,Naomi Watts,Sean Penn,50000000,11497497,26097497,"Nov 3, 1995"
Falcon Rising,5.8,Action,Ernie Barbarash,Michael Jai White,Neal McDonough,4500000,11774,11774,"Sep 4, 2014"
Fame,5,Comedy,Kevin Tancharoen,Kelsey Grammer,Bebe Neuwirth,18000000,22455510,80227619,"Sep 25, 2009"
Fantastic Beasts and Where to Find Them,7.3,Adventure,David Yates,Eddie Redmayne,Katherine Waterston,180000000,234037575,802402853,"Nov 18, 2016"
Fantastic Beasts: The Crimes of Grindelwald,6.6,Adventure,David Yates,Eddie Redmayne,Katherine Waterston,200000000,159555901,652220086,"Nov 16, 2018"
Fantastic Four,4.3,Action,Josh Trank,Miles Teller,Kate Mara,120000000,56117548,167849187,"Aug 7, 2015"
Fantastic Four,5.7,Action,Tim Story,Ioan Gruffudd,Michael Chiklis,120000000,56117548,167849187,"Aug 7, 2015"
Fantastic Mr. Fox,7.8,Animation,Wes Anderson,George Clooney,Meryl Streep,40000000,21002919,47083412,"Nov 13, 2009"
Far from Heaven,7.4,Drama,Todd Haynes,Julianne Moore,Dennis Quaid,13500000,15901849,29027914,"Nov 8, 2002"
Fast & Furious,6.6,Action,Justin Lin,Vin Diesel,Paul Walker,85000000,155064265,363064265,"Apr 3, 2009"
Fast Five,7.3,Action,Justin Lin,Vin Diesel,Paul Walker,125000000,210031325,630163454,"Apr 29, 2011"
Faster,6.5,Action,George Tillman Jr.,Dwayne Johnson,Billy Bob Thornton,24000000,23240020,35792945,"Nov 24, 2010"
Fat Albert,4.3,Animation,Joel Zwick,Kenan Thompson,Kyla Pratt,45000000,48114556,48563556,"Dec 25, 2004"
Father Figures,5.5,Adventure,Lawrence Sher,Owen Wilson,Ed Helms,25000000,17501244,21038441,"Dec 22, 2017"
Feardotcom,3.4,Crime,William Malone,Stephen Dorff,Natascha McElhone,40000000,13208023,13208023,"Aug 30, 2002"
Feast,6.3,Action,John Gulager,Navi Rawat,Krista Allen,3200000,56131,690872,"Sep 22, 2006"
Femme Fatale,6.3,Crime,Brian De Palma,Rebecca Romijn,Antonio Banderas,35000000,6630252,16830252,"Nov 6, 2002"
Fences,7.2,Drama,Denzel Washington,Denzel Washington,Viola Davis,24000000,57682904,64282881,"Dec 16, 2016"
Ferdinand,6.7,Animation,Carlos Saldanha,John Cena,Kate McKinnon,111000000,84410380,289838913,"Dec 15, 2017"
Fever Pitch,6.2,Comedy,Peter Farrelly,Bobby Farrelly,Jimmy Fallon,40000000,42071069,50071069,"Apr 8, 2005"
Fido,6.7,Comedy,Andrew Currie,Kesun Loder,Billy Connolly,8000000,298110,456814,"Jun 15, 2007"
Fifty Shades Darker,4.6,Drama,James Foley,Dakota Johnson,Jamie Dornan,55000000,114434010,381398492,"Feb 10, 2017"
Fifty Shades Freed,4.5,Drama,James Foley,Dakota Johnson,Jamie Dornan,55000000,100407760,371350619,"Feb 9, 2018"
Fifty Shades of Black,3.5,Comedy,Michael Tiddes,Marlon Wayans,Kali Hawk,5000000,11686940,22113075,"Jan 29, 2016"
Fifty Shades of Grey,4.1,Drama,Sam Taylor-Johnson,Dakota Johnson,Jamie Dornan,40000000,166167230,570998101,"Feb 13, 2015"
Fighting,5.6,Action,Dito Montiel,Channing Tatum,Terrence Howard,25000000,23091010,32831707,"Apr 24, 2009"
Fighting with My Family,7.2,Biography,Stephen Merchant,Dwayne Johnson,Lena Headey,11000000,22958583,38730232,"Feb 14, 2019"
Final Destination,6.7,Horror,James Wong,Devon Sawa,Ali Larter,23000000,53302314,112036870,"Mar 17, 2000"
Final Destination 2,6.2,Horror,David R. Ellis,A.J. Cook,Ali Larter,26000000,46896664,90396664,"Jan 31, 2003"
Final Destination 3,5.8,Horror,James Wong,Mary Elizabeth Winstead,Ryan Merriman,25000000,54098051,112798051,"Feb 10, 2006"
Final Destination 5,5.8,Horror,Steven Quale,Nicholas D'Agosto,Emma Bell,40000000,42587643,155011165,"Aug 12, 2011"
Final Fantasy: The Spirits Within,6.4,Animation,Motonori Sakakibara,Hironobu Sakaguchi,Steve Buscemi,137000000,32131830,85131830,"Jul 11, 2001"
Find Me Guilty,7,Biography,Sidney Lumet,Vin Diesel,Peter Dinklage,13000000,1173673,2898225,"Mar 17, 2006"
Finding Dory,7.3,Animation,Angus MacLane,Andrew Stanton,Albert Brooks,200000000,486295561,1021215193,"Jun 17, 2016"
Finding Forrester,7.3,Drama,Gus Van Sant,Sean Connery,Rob Brown,43000000,51768623,80013623,"Dec 19, 2000"
Finding Nemo,8.1,Animation,Lee Unkrich,Andrew Stanton,Ellen DeGeneres,94000000,380529370,936429370,"May 30, 2003"
Finding Neverland,7.7,Biography,Marc Forster,Johnny Depp,Kate Winslet,25000000,51676606,115036108,"Nov 12, 2004"
Fireflies in the Garden,6.5,Drama,Dennis Lee,Ryan Reynolds,Willem Dafoe,8000000,36884,3587191,"Oct 14, 2011"
Fireproof,6.6,Drama,Alex Kendrick,Kirk Cameron,Erin Bethea,500000,33456317,33473297,"Sep 26, 2008"
Firewall,5.8,Crime,Richard Loncraine,Harrison Ford,Virginia Madsen,50000000,48751189,82751189,"Feb 10, 2006"
First Daughter,5,Comedy,Forest Whitaker,Katie Holmes,Marc Blucas,30000000,9055010,10419084,"Sep 24, 2004"
First Man,7.3,Biography,Damien Chazelle,Ryan Gosling,Claire Foy,60000000,44936545,105212037,"Oct 12, 2018"
First Reformed,7.1,Drama,Paul Schrader,Ethan Hawke,Amanda Seyfried,3500000,3448256,3874772,"May 18, 2018"
Fish Tank,7.3,Drama,Andrea Arnold,Katie Jarvis,Michael Fassbender,3000000,374675,5922292,"Jan 15, 2010"
Fist Fight,5.6,Comedy,Richie Keen,Ice Cube,Charlie Day,25000000,32187017,40286416,"Feb 17, 2017"
Five Feet Apart,7.2,Drama,Justin Baldoni,Haley Lu Richardson,Cole Sprouse,7000000,45729221,87456339,"Mar 15, 2019"
Flags of Our Fathers,7.1,Action,Clint Eastwood,Ryan Phillippe,Barry Pepper,53000000,33602376,63657941,"Oct 20, 2006"
Flash of Genius,7,Biography,Marc Abraham,Greg Kinnear,Lauren Graham,20000000,4442377,4504111,"Oct 3, 2008"
Flatliners,5.2,Drama,Niels Arden Oplev,Ellen Page,Diego Luna,26000000,61308153,61308153,"Aug 10, 1990"
Flawless,6.8,Crime,Michael Radford,Demi Moore,Michael Caine,27000000,4485485,4485485,"Nov 24, 1999"
Flicka,6.1,Adventure,Michael Mayer,Alison Lohman,Tim McGraw,15000000,21000147,21896367,"Oct 20, 2006"
Flight,7.3,Drama,Robert Zemeckis,Denzel Washington,Nadine Velazquez,31000000,93772375,160558438,"Nov 2, 2012"
Flight of the Phoenix,6.1,Action,John Moore,Dennis Quaid,Miranda Otto,75000000,21009180,34009180,"Dec 17, 2004"
Flightplan,6.3,Action,Robert Schwentke,Jodie Foster,Peter Sarsgaard,55000000,89706988,214392904,"Sep 23, 2005"
Flipped,7.7,Comedy,Rob Reiner,Madeline Carroll,Callan McAuliffe,14000000,1755212,4289993,"Aug 6, 2010"
Flood,4.8,Action,Tony Mitchell,Robert Carlyle,Jessalyn Gilsig,24000000,0,4084232,"Dec 31, 2007"
Florence Foster Jenkins,6.8,Biography,Stephen Frears,Meryl Streep,Hugh Grant,29000000,27383770,56000339,"Aug 12, 2016"
Flushed Away,6.6,Animation,Sam Fell,David Bowers,Kate Winslet,149000000,64665672,179357126,"Nov 3, 2006"
Flyboys,6.5,Action,Tony Bill,James Franco,Jean Reno,60000000,13090630,14816379,"Sep 22, 2006"
Focus,6.6,Comedy,John Requa,Glenn Ficarra,Margot Robbie,65000000,53862963,168065700,"Feb 27, 2015"
Foodfight!,1.7,Animation,Lawrence Kasanoff,Hilary Duff,Haylie Duff,45000000,0,73706,"Dec 31, 2012"
Fool's Gold,5.7,Action,Andy Tennant,Matthew McConaughey,Kate Hudson,72500000,70231041,109362966,"Feb 8, 2008"
Foolproof,6.5,Action,William Phillips,Ryan Reynolds,Kristin Booth,5800000,230312,421021,"Oct 3, 2003"
Footloose,5.9,Comedy,Craig Brewer,Kenny Wormald,Julianne Hough,24000000,51802742,62989834,"Oct 14, 2011"
For Colored Girls,6.1,Drama,Tyler Perry,Janet Jackson,Anika Noni Rose,21000000,37729698,38017873,"Nov 5, 2010"
For Your Consideration,6.3,Comedy,Christopher Guest,Catherine O'Hara,Harry Shearer,12000000,5549923,5549923,"Nov 17, 2006"
Forever My Girl,6.7,Drama,Bethany Ashton Wolf,Alex Roe,Jessica Rothe,3500000,16376066,16376066,"Jan 19, 2018"
Forgetting Sarah Marshall,7.1,Comedy,Nicholas Stoller,Kristen Bell,Jason Segel,30000000,63172463,105173042,"Apr 18, 2008"
Forsaken,6.3,Action,Jon Cassar,Esther Purves-Smith,Kiefer Sutherland,18000000,0,0,"Feb 19, 2016"
Four Brothers,6.8,Action,John Singleton,Mark Wahlberg,Tyrese Gibson,30000000,74494381,92494381,"Aug 12, 2005"
Four Christmases,5.7,Comedy,Seth Gordon,Reese Witherspoon,Vince Vaughn,80000000,120146040,168311558,"Nov 26, 2008"
Four Lions,7.3,Comedy,Christopher Morris,Will Adamsdale,Riz Ahmed,3750000,310007,8607693,"Nov 5, 2010"
